"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id","unit_price","quantity","discount"
"10301","WANDK",8,"1996-09-09","1996-10-07","1996-09-17",2,"45.0800018","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","40","14.7","10","0.0"
"10301","WANDK",8,"1996-09-09","1996-10-07","1996-09-17",2,"45.0800018","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","56","30.4","20","0.0"
"10302","SUPRD",4,"1996-09-10","1996-10-08","1996-10-09",2,"6.26999998","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","17","31.2","40","0.0"
"10302","SUPRD",4,"1996-09-10","1996-10-08","1996-10-09",2,"6.26999998","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","28","36.4","28","0.0"
"10302","SUPRD",4,"1996-09-10","1996-10-08","1996-10-09",2,"6.26999998","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","43","36.8","12","0.0"
"10303","GODOS",7,"1996-09-11","1996-10-09","1996-09-18",2,"107.830002","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","40","14.7","40","0.1"
"10303","GODOS",7,"1996-09-11","1996-10-09","1996-09-18",2,"107.830002","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","65","16.8","30","0.1"
"10303","GODOS",7,"1996-09-11","1996-10-09","1996-09-18",2,"107.830002","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","68","10.0","15","0.1"
"10304","TORTU",1,"1996-09-12","1996-10-10","1996-09-17",2,"63.7900009","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","49","16.0","30","0.0"
"10304","TORTU",1,"1996-09-12","1996-10-10","1996-09-17",2,"63.7900009","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","59","44.0","10","0.0"
"10304","TORTU",1,"1996-09-12","1996-10-10","1996-09-17",2,"63.7900009","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","71","17.2","2","0.0"
"10305","OLDWO",8,"1996-09-13","1996-10-11","1996-10-09",3,"257.619995","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","18","50.0","25","0.1"
"10305","OLDWO",8,"1996-09-13","1996-10-11","1996-10-09",3,"257.619995","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","29","99.0","25","0.1"
"10305","OLDWO",8,"1996-09-13","1996-10-11","1996-10-09",3,"257.619995","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","39","14.4","30","0.1"
"10306","ROMEY",1,"1996-09-16","1996-10-14","1996-09-23",3,"7.55999994","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","30","20.7","10","0.0"
"10306","ROMEY",1,"1996-09-16","1996-10-14","1996-09-23",3,"7.55999994","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","53","26.2","10","0.0"
"10306","ROMEY",1,"1996-09-16","1996-10-14","1996-09-23",3,"7.55999994","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","54","5.9","5","0.0"
"10307","LONEP",2,"1996-09-17","1996-10-15","1996-09-25",2,"0.560000002","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","62","39.4","10","0.0"
"10307","LONEP",2,"1996-09-17","1996-10-15","1996-09-25",2,"0.560000002","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","68","10.0","3","0.0"
"10308","ANATR",7,"1996-09-18","1996-10-16","1996-09-24",3,"1.61000001","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","69","28.8","1","0.0"
"10308","ANATR",7,"1996-09-18","1996-10-16","1996-09-24",3,"1.61000001","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","70","12.0","5","0.0"
"10309","HUNGO",3,"1996-09-19","1996-10-17","1996-10-23",1,"47.2999992","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","4","17.6","20","0.0"
"10309","HUNGO",3,"1996-09-19","1996-10-17","1996-10-23",1,"47.2999992","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","6","20.0","30","0.0"
"10309","HUNGO",3,"1996-09-19","1996-10-17","1996-10-23",1,"47.2999992","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","42","11.2","2","0.0"
"10309","HUNGO",3,"1996-09-19","1996-10-17","1996-10-23",1,"47.2999992","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","43","36.8","20","0.0"
"10309","HUNGO",3,"1996-09-19","1996-10-17","1996-10-23",1,"47.2999992","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","71","17.2","3","0.0"
"10310","THEBI",8,"1996-09-20","1996-10-18","1996-09-27",2,"17.5200005","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA","16","13.9","10","0.0"
"10310","THEBI",8,"1996-09-20","1996-10-18","1996-09-27",2,"17.5200005","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA","62","39.4","5","0.0"
"10311","DUMON",1,"1996-09-20","1996-10-04","1996-09-26",3,"24.6900005","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France","42","11.2","6","0.0"
"10311","DUMON",1,"1996-09-20","1996-10-04","1996-09-26",3,"24.6900005","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France","69","28.8","7","0.0"
"10312","WANDK",2,"1996-09-23","1996-10-21","1996-10-03",2,"40.2599983","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","28","36.4","4","0.0"
"10312","WANDK",2,"1996-09-23","1996-10-21","1996-10-03",2,"40.2599983","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","43","36.8","24","0.0"
"10312","WANDK",2,"1996-09-23","1996-10-21","1996-10-03",2,"40.2599983","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","53","26.2","20","0.0"
"10312","WANDK",2,"1996-09-23","1996-10-21","1996-10-03",2,"40.2599983","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","75","6.2","10","0.0"
"10313","QUICK",2,"1996-09-24","1996-10-22","1996-10-04",2,"1.96000004","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","36","15.2","12","0.0"
"10314","RATTC",1,"1996-09-25","1996-10-23","1996-10-04",2,"74.1600037","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","32","25.6","40","0.1"
"10314","RATTC",1,"1996-09-25","1996-10-23","1996-10-04",2,"74.1600037","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","58","10.6","30","0.1"
"10314","RATTC",1,"1996-09-25","1996-10-23","1996-10-04",2,"74.1600037","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","62","39.4","25","0.1"
"10315","ISLAT",4,"1996-09-26","1996-10-24","1996-10-03",2,"41.7599983","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","34","11.2","14","0.0"
"10315","ISLAT",4,"1996-09-26","1996-10-24","1996-10-03",2,"41.7599983","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","70","12.0","30","0.0"
"10316","RATTC",1,"1996-09-27","1996-10-25","1996-10-08",3,"150.149994","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","41","7.7","10","0.0"
"10316","RATTC",1,"1996-09-27","1996-10-25","1996-10-08",3,"150.149994","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","62","39.4","70","0.0"
"10317","LONEP",6,"1996-09-30","1996-10-28","1996-10-10",1,"12.6899996","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","1","14.4","20","0.0"
"10318","ISLAT",8,"1996-10-01","1996-10-29","1996-10-04",2,"4.73000002","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","41","7.7","20","0.0"
"10318","ISLAT",8,"1996-10-01","1996-10-29","1996-10-04",2,"4.73000002","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","76","14.4","6","0.0"
"10319","TORTU",7,"1996-10-02","1996-10-30","1996-10-11",3,"64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","17","31.2","8","0.0"
"10319","TORTU",7,"1996-10-02","1996-10-30","1996-10-11",3,"64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","28","36.4","14","0.0"
"10319","TORTU",7,"1996-10-02","1996-10-30","1996-10-11",3,"64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","76","14.4","30","0.0"
"10320","WARTH",5,"1996-10-03","1996-10-17","1996-10-18",3,"34.5699997","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","71","17.2","30","0.0"
"10321","ISLAT",3,"1996-10-03","1996-10-31","1996-10-11",2,"3.43000007","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","35","14.4","10","0.0"
"10322","PERIC",7,"1996-10-04","1996-11-01","1996-10-23",3,"0.400000006","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.",NULL,"05033","Mexico","52","5.6","20","0.0"
"10323","KOENE",4,"1996-10-07","1996-11-04","1996-10-14",1,"4.88000011","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","15","12.4","5","0.0"
"10323","KOENE",4,"1996-10-07","1996-11-04","1996-10-14",1,"4.88000011","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","25","11.2","4","0.0"
"10323","KOENE",4,"1996-10-07","1996-11-04","1996-10-14",1,"4.88000011","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","39","14.4","4","0.0"
"10324","SAVEA",9,"1996-10-08","1996-11-05","1996-10-10",1,"214.270004","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","16","13.9","21","0.15"
"10324","SAVEA",9,"1996-10-08","1996-11-05","1996-10-10",1,"214.270004","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","35","14.4","70","0.15"
"10324","SAVEA",9,"1996-10-08","1996-11-05","1996-10-10",1,"214.270004","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","46","9.6","30","0.0"
"10324","SAVEA",9,"1996-10-08","1996-11-05","1996-10-10",1,"214.270004","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","59","44.0","40","0.15"
"10324","SAVEA",9,"1996-10-08","1996-11-05","1996-10-10",1,"214.270004","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","63","35.1","80","0.15"
"10325","KOENE",1,"1996-10-09","1996-10-23","1996-10-14",3,"64.8600006","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","6","20.0","6","0.0"
"10325","KOENE",1,"1996-10-09","1996-10-23","1996-10-14",3,"64.8600006","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","13","4.8","12","0.0"
"10325","KOENE",1,"1996-10-09","1996-10-23","1996-10-14",3,"64.8600006","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","14","18.6","9","0.0"
"10325","KOENE",1,"1996-10-09","1996-10-23","1996-10-14",3,"64.8600006","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","31","10.0","4","0.0"
"10325","KOENE",1,"1996-10-09","1996-10-23","1996-10-14",3,"64.8600006","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","72","27.8","40","0.0"
"10326","BOLID",4,"1996-10-10","1996-11-07","1996-10-14",2,"77.9199982","Bólido Comidas preparadas","C/ Araquil, 67","Madrid",NULL,"28023","Spain","4","17.6","24","0.0"
"10326","BOLID",4,"1996-10-10","1996-11-07","1996-10-14",2,"77.9199982","Bólido Comidas preparadas","C/ Araquil, 67","Madrid",NULL,"28023","Spain","57","15.6","16","0.0"
"10326","BOLID",4,"1996-10-10","1996-11-07","1996-10-14",2,"77.9199982","Bólido Comidas preparadas","C/ Araquil, 67","Madrid",NULL,"28023","Spain","75","6.2","50","0.0"
"10327","FOLKO",2,"1996-10-11","1996-11-08","1996-10-14",1,"63.3600006","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","2","15.2","25","0.2"
"10327","FOLKO",2,"1996-10-11","1996-11-08","1996-10-14",1,"63.3600006","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","11","16.8","50","0.2"
"10327","FOLKO",2,"1996-10-11","1996-11-08","1996-10-14",1,"63.3600006","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","30","20.7","35","0.2"
"10327","FOLKO",2,"1996-10-11","1996-11-08","1996-10-14",1,"63.3600006","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","58","10.6","30","0.2"
"10328","FURIB",4,"1996-10-14","1996-11-11","1996-10-17",3,"87.0299988","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",NULL,"1675","Portugal","59","44.0","9","0.0"
"10328","FURIB",4,"1996-10-14","1996-11-11","1996-10-17",3,"87.0299988","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",NULL,"1675","Portugal","65","16.8","40","0.0"
"10328","FURIB",4,"1996-10-14","1996-11-11","1996-10-17",3,"87.0299988","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",NULL,"1675","Portugal","68","10.0","10","0.0"
"10329","SPLIR",4,"1996-10-15","1996-11-26","1996-10-23",2,"191.669998","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","19","7.3","10","0.05"
"10329","SPLIR",4,"1996-10-15","1996-11-26","1996-10-23",2,"191.669998","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","30","20.7","8","0.05"
"10329","SPLIR",4,"1996-10-15","1996-11-26","1996-10-23",2,"191.669998","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","38","210.8","20","0.05"
"10329","SPLIR",4,"1996-10-15","1996-11-26","1996-10-23",2,"191.669998","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","56","30.4","12","0.05"
"10330","LILAS",3,"1996-10-16","1996-11-13","1996-10-28",1,"12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","26","24.9","50","0.15"
"10330","LILAS",3,"1996-10-16","1996-11-13","1996-10-28",1,"12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","72","27.8","25","0.15"
"10331","BONAP",9,"1996-10-16","1996-11-27","1996-10-21",1,"10.1899996","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","54","5.9","15","0.0"
"10332","MEREP",3,"1996-10-17","1996-11-28","1996-10-21",2,"52.8400002","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","18","50.0","40","0.2"
"10332","MEREP",3,"1996-10-17","1996-11-28","1996-10-21",2,"52.8400002","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","42","11.2","10","0.2"
"10332","MEREP",3,"1996-10-17","1996-11-28","1996-10-21",2,"52.8400002","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","47","7.6","16","0.2"
"10333","WARTH",5,"1996-10-18","1996-11-15","1996-10-25",3,"0.589999974","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","14","18.6","10","0.0"
"10333","WARTH",5,"1996-10-18","1996-11-15","1996-10-25",3,"0.589999974","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","21","8.0","10","0.1"
"10333","WARTH",5,"1996-10-18","1996-11-15","1996-10-25",3,"0.589999974","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland","71","17.2","40","0.1"
"10334","VICTE",8,"1996-10-21","1996-11-18","1996-10-28",2,"8.56000042","Victuailles en stock","2, rue du Commerce","Lyon",NULL,"69004","France","52","5.6","8","0.0"
"10334","VICTE",8,"1996-10-21","1996-11-18","1996-10-28",2,"8.56000042","Victuailles en stock","2, rue du Commerce","Lyon",NULL,"69004","France","68","10.0","10","0.0"
"10335","HUNGO",7,"1996-10-22","1996-11-19","1996-10-24",2,"42.1100006","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","2","15.2","7","0.2"
"10335","HUNGO",7,"1996-10-22","1996-11-19","1996-10-24",2,"42.1100006","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","31","10.0","25","0.2"
"10335","HUNGO",7,"1996-10-22","1996-11-19","1996-10-24",2,"42.1100006","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","32","25.6","6","0.2"
"10335","HUNGO",7,"1996-10-22","1996-11-19","1996-10-24",2,"42.1100006","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","51","42.4","48","0.2"
"10336","PRINI",7,"1996-10-23","1996-11-20","1996-10-25",2,"15.5100002","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","4","17.6","18","0.1"
"10337","FRANK",4,"1996-10-24","1996-11-21","1996-10-29",3,"108.260002","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","23","7.2","40","0.0"
"10337","FRANK",4,"1996-10-24","1996-11-21","1996-10-29",3,"108.260002","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","26","24.9","24","0.0"
"10337","FRANK",4,"1996-10-24","1996-11-21","1996-10-29",3,"108.260002","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","36","15.2","20","0.0"
"10337","FRANK",4,"1996-10-24","1996-11-21","1996-10-29",3,"108.260002","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","37","20.8","28","0.0"
"10337","FRANK",4,"1996-10-24","1996-11-21","1996-10-29",3,"108.260002","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","72","27.8","25","0.0"
"10338","OLDWO",4,"1996-10-25","1996-11-22","1996-10-29",3,"84.2099991","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","17","31.2","20","0.0"
"10338","OLDWO",4,"1996-10-25","1996-11-22","1996-10-29",3,"84.2099991","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","30","20.7","15","0.0"
"10339","MEREP",2,"1996-10-28","1996-11-25","1996-11-04",2,"15.6599998","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","4","17.6","10","0.0"
"10339","MEREP",2,"1996-10-28","1996-11-25","1996-11-04",2,"15.6599998","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","17","31.2","70","0.05"
"10339","MEREP",2,"1996-10-28","1996-11-25","1996-11-04",2,"15.6599998","Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canada","62","39.4","28","0.0"
"10340","BONAP",1,"1996-10-29","1996-11-26","1996-11-08",3,"166.309998","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","18","50.0","20","0.05"
"10340","BONAP",1,"1996-10-29","1996-11-26","1996-11-08",3,"166.309998","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","41","7.7","12","0.05"
"10340","BONAP",1,"1996-10-29","1996-11-26","1996-11-08",3,"166.309998","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","43","36.8","40","0.05"
"10341","SIMOB",7,"1996-10-29","1996-11-26","1996-11-05",3,"26.7800007","Simons bistro","Vinbæltet 34","Kobenhavn",NULL,"1734","Denmark","33","2.0","8","0.0"
"10341","SIMOB",7,"1996-10-29","1996-11-26","1996-11-05",3,"26.7800007","Simons bistro","Vinbæltet 34","Kobenhavn",NULL,"1734","Denmark","59","44.0","9","0.15"
"10342","FRANK",4,"1996-10-30","1996-11-13","1996-11-04",2,"54.8300018","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2","15.2","24","0.2"
"10342","FRANK",4,"1996-10-30","1996-11-13","1996-11-04",2,"54.8300018","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","31","10.0","56","0.2"
"10342","FRANK",4,"1996-10-30","1996-11-13","1996-11-04",2,"54.8300018","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","36","15.2","40","0.2"
"10342","FRANK",4,"1996-10-30","1996-11-13","1996-11-04",2,"54.8300018","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","55","19.2","40","0.2"
"10343","LEHMS",4,"1996-10-31","1996-11-28","1996-11-06",1,"110.370003","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","64","26.6","50","0.0"
"10343","LEHMS",4,"1996-10-31","1996-11-28","1996-11-06",1,"110.370003","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","68","10.0","4","0.05"
"10343","LEHMS",4,"1996-10-31","1996-11-28","1996-11-06",1,"110.370003","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","76","14.4","15","0.0"
"10344","WHITC",4,"1996-11-01","1996-11-29","1996-11-05",2,"23.2900009","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","4","17.6","35","0.0"
"10344","WHITC",4,"1996-11-01","1996-11-29","1996-11-05",2,"23.2900009","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","8","32.0","70","0.25"
